municipality_code,state_code,year,total_hospitalizations,total_deaths,population,avg_wage_nominal,literacy_rate,pct_black_parda
220270,22,2008,1686,149,26956,540.7802232142853,71.4,0.6932442293659024
220272,22,2008,244,28,5495,409.9555445544575,69.9,0.5950116633769962
220275,22,2008,167,32,5865,639.9535500000006,81.9,0.7768759317541826
220277,22,2008,469,37,7882,764.7397286821713,72.3,0.8479956954533225
220300,22,2008,226,20,8026,808.8183333333335,79,0.799923391215526
220310,22,2008,852,53,9791,673.8539481268012,79.3,0.7815067120817472
220325,22,2008,140,17,4189,768.936617647059,74,0.8953154875717018
220335,22,2008,569,30,6915,562.6417073170734,77.5,0.7417615338526063
220340,22,2008,506,39,6721,550.766594982079,76.6,0.6302891933028919
220342,22,2008,141,23,4435,783.8739506172841,75.5,0.6304806565064478
220345,22,2008,419,39,10628,718.9944715447159,77.9,0.6156175643521523
220350,22,2008,1172,90,14577,591.9862084257231,69.9,0.7567697925997382
220360,22,2008,179,21,4858,778.9311055276389,80.4,0.7970424346335191
220370,22,2008,2501,195,37231,608.5561882352946,76.4,0.7621266680787969
220380,22,2008,149,17,4596,479.1784684684685,73.5,0.7900160293107397
220400,22,2008,277,39,5443,630.0904854368944,72.4,0.8491214667685256
220410,22,2008,236,26,5160,641.0203448275862,76.5,0.7925413130861992
220415,22,2008,100,7,2319,747.0737500000005,69.9,0.7760416666666666
220420,22,2008,476,31,8533,696.2117741935484,77.8,0.6347026649598511
220430,22,2008,1610,42,11373,962.3892999053941,76,0.5601726929303832
220435,22,2008,443,30,5406,535.4683850931677,69.5,0.660518626734843
220440,22,2008,399,49,10648,701.9364147286818,81,0.8238008266846102
220450,22,2008,946,37,9860,1179.0207843137246,86.1,0.7293796864349011
220455,22,2008,243,25,4468,537.1030952380953,66.2,0.73284870513403
220460,22,2008,154,20,3779,796.9257471264382,74.1,0.7309119830328739
220470,22,2008,712,98,15403,645.8878723404254,78.5,0.7562979927253132
220490,22,2008,426,49,8014,652.1698237885469,72.9,0.8497932376550718
220500,22,2008,1125,72,11403,605.7855932203391,67.7,0.7396039603960396
220520,22,2008,1680,65,17310,675.245431654676,67.5,0.8248502994011976
220530,22,2008,310,18,4496,484.4511702127658,81.6,0.8255522659986335
220535,22,2008,149,12,3291,464.24598484848536,78.5,0.6943600135089497
220540,22,2008,791,44,14175,711.3688218390797,73.3,0.7629179331306991
220545,22,2008,286,26,5500,660.9949285714301,67,0.8076847676926093
220551,22,2008,240,26,4906,705.6102564102567,77.5,0.7187894073139974
220552,22,2008,184,22,5401,673.6553266331653,84.2,0.9095645701525865
220553,22,2008,285,20,4515,696.6382716049386,67.9,0.7361664453297919
220556,22,2008,133,19,4673,784.0030412371135,74,0.7838196286472149
220557,22,2008,312,27,6708,541.6615605095559,74.3,0.6004982095593959
220570,22,2008,2300,113,26900,346.93693907875104,78.1,0.679269194212694
220595,22,2008,315,38,7361,796.9727235772356,71.1,0.7291693331626776
220600,22,2008,243,20,4318,518.3585340314144,81.4,0.7989679156383217
220610,22,2008,639,33,10766,486.6078550724648,74,0.731716631659347
220630,22,2008,42,3,1228,727.6578000000013,75.6,0.8508771929824561
220640,22,2008,476,52,10616,695.8130718954246,79.9,0.8703309463905554
220665,22,2008,143,13,4362,589.4492810457526,79.8,0.8473826492995822
220667,22,2008,278,19,6560,655.8414334470987,72.4,0.7996923076923077
220669,22,2008,312,27,7877,702.6426086956513,70.8,0.7871234494979327
220680,22,2008,206,45,8276,465.0084662576709,70.7,0.8179602778116242
220735,22,2008,97,11,3721,604.7352873563218,73.2,0.7829964328180737
220760,22,2008,1145,24,10611,517.6986842105271,80.3,0.8086990366838571
220770,22,2008,11885,815,144892,725.2096282385498,86.1,0.6354645656321634
220777,22,2008,325,35,6349,813.020493150684,65.9,0.7363249263019981
220779,22,2008,181,10,3821,789.6844318181818,72.9,0.8198509845662586
220780,22,2008,2244,105,20186,860.8723429319358,74.7,0.6101789143839078
220785,22,2008,134,10,4415,468.5354248366023,72.4,0.7838427947598253
220793,22,2008,97,5,2394,440.73384615384686,85.3,0.7425249169435216
220810,22,2008,729,38,12058,741.7758048780477,74.7,0.6850178967104141
220840,22,2008,3381,335,61975,704.560075169123,77.7,0.720304034931673
220850,22,2008,633,49,11824,636.7084789644015,73.3,0.8534207429820138
220855,22,2008,74,5,2540,823.4282096069877,79.9,0.8234375
220870,22,2008,394,37,8500,662.0688596491233,81.9,0.8232353291274849
220880,22,2008,1675,105,18138,640.7119382022463,74.3,0.8214956997209091
220910,22,2008,450,37,5956,476.5225101214596,69.4,0.7858327803583278
220915,22,2008,91,12,3448,412.45362244898155,73.6,0.8927536231884058
220937,22,2008,284,32,5296,763.1410975609766,72.8,0.8275728155339805
220940,22,2008,395,36,5895,656.2082812500005,76.9,0.6348202396804261
220950,22,2008,155,17,3731,477.38409090909283,76.6,0.748972321183886
220955,22,2008,413,21,4434,622.2965277777784,73.7,0.701205377839592
220960,22,2008,126,25,3222,493.55258741258734,75.9,0.6947882736156352
220965,22,2008,106,23,5159,593.9212698412709,67.2,0.3758979885057471
220975,22,2008,72,11,2525,626.042602739726,81,0.7997169143665959
220980,22,2008,170,24,4466,615.8405232558155,78.9,0.6725552050473186
220990,22,2008,182,38,6863,474.4040816326539,68.6,0.7945761610912634
220997,22,2008,291,33,7287,573.7760070671382,69.8,0.7376311844077961
221000,22,2008,1190,102,19073,677.8325284450032,81.3,0.7488362576090849
221010,22,2008,348,18,3837,694.8245833333341,76.7,0.8389624425830856
221020,22,2008,424,35,7004,588.9945200000008,68.4,0.4989381067961165
221039,22,2008,206,20,3166,724.0519402985068,74.4,0.8696674504534767
221040,22,2008,1066,76,19752,683.3882040816337,71.3,0.7828508409153571
221062,22,2008,117,13,4297,407.55285714285714,81.7,0.7500702049985959
221080,22,2008,546,73,11768,643.5102320675109,80.6,0.7589004802119557
221093,22,2008,598,44,5696,607.6378282828293,74.1,0.5369181380417335
221095,22,2008,116,9,2981,409.78100840336236,69.2,0.8195352214960058
221097,22,2008,116,18,2681,678.3847517730496,76.7,0.7962609690957649
221120,22,2008,1734,86,19566,768.3844488188984,85.2,0.7328039702233251
221135,22,2008,331,11,5326,755.875833333333,73.7,0.7580382580382581
221160,22,2008,146,28,3117,554.3385964912281,75,0.5914852128696783
221170,22,2008,426,24,4580,556.4420979020988,69.7,0.7825274468582107
240010,24,2008,1047,64,11222,599.9704501607715,87.4,0.4736317506342878
240110,24,2008,1809,180,25147,839.5458738687806,86.9,0.7032311581608469
240130,24,2008,504,52,9194,562.6164953271035,80.2,0.5659849300322928
240145,24,2008,1043,102,23860,702.0561400651483,80.1,0.6361907124839763
240150,24,2008,141,15,4040,479.12492385786885,77.5,0.5993419387496837
240160,24,2008,235,27,5158,656.3913057324831,78.4,0.7295658975361752
240170,24,2008,479,43,8721,773.4574474474475,75.1,0.6785298167566995
240185,24,2008,263,23,6582,584.1900324675331,81.7,0.6760844274555426
240190,24,2008,112,15,3158,701.8450318471344,77.9,0.6881233000906618
240200,24,2008,4941,386,62497,637.360816441444,89,0.4001116249402009
240220,24,2008,1024,106,30237,658.6504274162426,77.9,0.6531034705825274
240240,24,2008,335,52,7041,515.8986623616227,91.5,0.35491251682368774
240250,24,2008,381,27,9578,621.1343737373735,81.3,0.6946635255556693
240260,24,2008,2964,347,67416,678.5240102127655,81.8,0.7196002465439817
240300,24,2008,566,47,8046,569.4019376693769,85.5,0.4967369477911647
240310,24,2008,3035,283,43315,654.3472283389158,86.1,0.4792628888940989
240320,24,2008,448,33,6615,719.6972347266892,82.3,0.5652240874788234
240325,24,2008,6161,721,178819,965.2814873946267,93.1,0.5030697876586139
240340,24,2008,256,29,6050,635.9467172675528,83.6,0.4585265327150953
240350,24,2008,483,29,10414,536.6991013824879,68.9,0.661225658648339
240360,24,2008,992,121,22473,670.7010291734177,85.4,0.7266585266585267
240375,24,2008,149,18,2964,646.2131770833337,76.2,0.7215411558669002
240390,24,2008,169,12,3011,467.23078651685495,80.2,0.5224347826086957
240410,24,2008,63,7,2219,816.3239572192518,80.6,0.6157407407407407
240440,24,2008,405,48,9741,644.422966841186,81.3,0.63753459655099
240450,24,2008,489,45,12157,2529.483003987595,81.3,0.6254735993550987
240470,24,2008,575,42,13868,577.3895698924733,79.7,0.6865843977772966
240490,24,2008,345,34,5936,537.2737538461541,85.5,0.5281221922731356
240510,24,2008,256,24,6641,567.1610983606547,74.1,0.6662746251102617
240520,24,2008,284,44,5569,639.1949061662199,80.8,0.6245791245791246
240550,24,2008,73,8,2607,589.2877202072538,80.3,0.9141104294478528
240560,24,2008,797,68,14139,524.8500385356447,82,0.4088250536758718
240570,24,2008,779,79,12362,621.5979335793354,87.6,0.33358098068350667
240580,24,2008,1838,152,31332,713.6063103635364,78.9,0.6612572917959538
240600,24,2008,378,39,6157,474.6937370242208,78.8,0.4753791105810189
240610,24,2008,1488,132,18014,636.5641339985723,77,0.567738653704855
240615,24,2008,128,4,3626,604.9364393939396,73,0.6572704437622104
240680,24,2008,261,26,4333,607.4063878326999,80.2,0.7684803815304574
240700,24,2008,569,38,10060,668.7459343434348,79.6,0.5949432941421288
240710,24,2008,3117,303,65361,707.1146004206115,81.8,0.6859993090343756
240720,24,2008,1883,127,27951,796.316558533148,84.6,0.6857192194785011
240740,24,2008,553,44,8331,626.6924686192466,87.7,0.5643022265482419
240750,24,2008,429,33,9251,602.7092028061205,83.7,0.7590499904232906
240790,24,2008,122,14,2460,577.2567889908261,80.1,0.5145888594164456
240800,24,2008,12371,1284,241645,1131.1120593775195,88.9,0.5622594451457955
240820,24,2008,792,69,23655,679.9988482972122,82.3,0.674921168803868
240830,24,2008,1748,174,36336,735.2167781155001,75.4,0.5812177735200473
240840,24,2008,310,32,4570,620.5033870967742,75.1,0.547486033519553
240860,24,2008,209,18,4004,493.48088235294256,77,0.5039210726030863
240880,24,2008,215,23,4920,609.0960357142861,75,0.7280231118448205
240895,24,2008,478,49,10048,635.9306761006249,79.1,0.7348906560636183
240930,24,2008,917,81,11634,664.9297076023402,78.9,0.4958629335562056
240933,24,2008,198,16,4813,693.0460142348753,76.7,0.7157253831618727
240950,24,2008,157,12,4030,624.9146206896553,80.1,0.6930721181147076
240970,24,2008,224,56,7607,809.1398522167494,76.8,0.6931121026213051
240980,24,2008,679,66,14073,745.2956373193148,75.5,0.6200495926319518
240990,24,2008,404,73,12893,722.1204215116269,82.6,0.6749795280279908
241000,24,2008,279,13,3488,575.0926751592357,79,0.6010422698320788
241010,24,2008,519,42,12645,684.2521730382285,77.5,0.7151971326164874
241025,24,2008,185,6,4947,739.47131061599,79.3,0.7048677654273668
241050,24,2008,412,29,4750,619.5048091603056,82.4,0.38909013424248884
241060,24,2008,224,19,3226,541.5849065420567,82.9,0.3524804177545692
241070,24,2008,199,19,3121,751.4825683060117,83.1,0.6288692356285533
241140,24,2008,933,92,14690,637.2879842931932,78.6,0.6
241142,24,2008,94,19,2816,676.9095571955717,88.3,0.2892758211317768
241150,24,2008,1280,123,21905,728.4745092592593,75.9,0.5990007651798173
241170,24,2008,241,13,3820,599.8007746478867,80,0.6326164874551972
241180,24,2008,181,19,3483,457.10993485341993,83.1,0.30246913580246915
241190,24,2008,200,31,3780,456.20343283582105,83,0.464
241210,24,2008,318,38,5934,544.4462682926825,86.2,0.4090832348472058
241240,24,2008,302,26,4042,564.6004028436014,89.9,0.3572778827977316
241250,24,2008,1900,189,23288,679.5632834224571,77,0.35246863435328096
241255,24,2008,205,30,9093,640.0176320939336,78,0.6615153961480799
241260,24,2008,879,83,14918,669.9954020296631,80.4,0.6361398636707902
241290,24,2008,799,59,11445,702.2267441860465,75.8,0.6639268562984854
241320,24,2008,142,17,3806,612.410512445094,78.7,0.7245859872611465
241330,24,2008,386,32,5968,507.36403508771957,71.4,0.612291086350975
241335,24,2008,556,52,9505,1283.0372079207903,82.7,0.6361780715396579
241360,24,2008,423,28,5728,639.600486111111,81.8,0.5932556926820789
241370,24,2008,284,16,5380,679.2137254901957,76.6,0.5220075682135032
241380,24,2008,108,8,2349,467.4165454545475,85.4,0.4685073339085418
241390,24,2008,457,57,12115,644.5443322818086,71.8,0.7256906310720622
241400,24,2008,809,76,13482,715.5215068493147,78.9,0.62619920993228
241415,24,2008,291,34,5284,574.7881868131868,84.1,0.589606066210468
241430,24,2008,151,14,2364,457.2890650406518,83.9,0.48693379790940766
241445,24,2008,156,17,3359,500.1813405797099,77.6,0.6111605817750074
241470,24,2008,226,28,5435,586.3570188679247,75.5,0.589650563299599
241480,24,2008,468,39,10652,669.4070702541094,75,0.5637126865671642
241500,24,2008,237,8,2727,573.9664220183495,81.4,0.6825617821092934
250050,25,2008,765,89,13389,652.1195337620578,71.4,0.7334462694262356
250057,25,2008,92,9,2407,584.068451178451,75.5,0.6155471060414026
250070,25,2008,1035,49,18276,625.4366366366348,80.7,0.5028568289198989
250073,25,2008,120,9,2062,509.36311224489845,85.1,0.5452369554810914
250077,25,2008,59,70,7523,632.8231967213112,78.3,0.6674482219617038
250115,25,2008,48,15,2156,593.7303125000009,74.9,0.616701244813278
250120,25,2008,432,46,6409,626.1731249999999,77.9,0.6097975583371967
250140,25,2008,622,19,7834,681.5193103448265,79.9,0.14276800199675527
250153,25,2008,216,26,3967,682.2612765957444,78.2,0.6266287609571192
250157,25,2008,403,53,8861,665.2320390455536,79.1,0.5487998050444742
250160,25,2008,520,79,13208,689.4051033591721,71.8,0.6138578895324198
250170,25,2008,288,17,5586,552.5423846153849,85.5,0.4180327868852459
250180,25,2008,5906,556,95470,753.2442427508927,86,0.6202954360841181
250205,25,2008,84,15,3247,644.3809569377994,77,0.6310143042912874
250210,25,2008,211,29,5973,541.914115942031,75.9,0.5905771905424201
250230,25,2008,765,27,5299,632.0439285714292,78.5,0.608022239872915
250260,25,2008,661,35,6513,611.5711378555801,74.5,0.5411726490173786
250300,25,2008,1593,96,19929,794.4082741116806,79.4,0.7228306241712911
250310,25,2008,241,28,5039,571.8675806451616,89.3,0.4874900714853058
250330,25,2008,547,58,8620,497.86043927648757,79.2,0.6314025348276946
250350,25,2008,765,74,17590,656.7727044025164,69.1,0.6807570601229924
250355,25,2008,345,40,6975,763.6017027027021,69.6,0.6942039618488628
250360,25,2008,359,51,7522,588.2161734693881,73.9,0.6730369754881596
250400,25,2008,24852,2368,381422,958.3970641563784,89.7,0.5507925464806575
250435,25,2008,237,21,4591,700.2837906976758,84.6,0.5136443661971831
250460,25,2008,2323,102,20452,830.5068384074931,80.7,0.6890332227466006
250470,25,2008,205,39,4903,712.6874123989213,81.3,0.6331058020477816
250480,25,2008,608,97,15668,730.9925000000005,74.1,0.49735973597359734
250490,25,2008,1065,68,15702,547.9738105489774,72.9,0.6863697871816952
250500,25,2008,679,42,6537,589.0493579766552,79.4,0.5200232998398135
250520,25,2008,483,50,7250,596.4614213197974,72.2,0.6776487663280116
250527,25,2008,277,22,5622,702.7653470437017,67,0.7429942418426103
250530,25,2008,122,10,2858,550.6229133858268,73,0.6488427773343974
250535,25,2008,240,23,4938,709.0466079295154,69.7,0.6357886145684554
250560,25,2008,302,32,6772,573.7997202797214,76.1,0.7486776484811848
250570,25,2008,433,47,11142,928.5224093264246,68.6,0.6762692527096407
250590,25,2008,118,17,3347,569.5480542986414,79.9,0.6323086196503918
250600,25,2008,2518,198,30629,638.7187153820447,79,0.5730640596861333
250610,25,2008,795,97,12166,632.2941127348652,76,0.6360687357531124
250625,25,2008,442,28,8473,714.5043034055728,75.4,0.5897099200190999
250630,25,2008,3596,381,55704,622.3794868401786,83.5,0.5759213403943825
250640,25,2008,1401,83,13985,662.5818096357225,69,0.7012181936134938
250660,25,2008,162,31,6316,500.41009389671507,69.3,0.7088859416445623
250680,25,2008,2004,145,18677,668.3672869955153,70.8,0.6753753918926352
250700,25,2008,1245,111,23047,507.91022058824007,81.6,0.5505109300219894
250710,25,2008,899,99,16405,646.6180226480811,73.7,0.5911871984939404
250760,25,2008,603,48,7590,503.9384654731469,70.5,0.6820375335120643
250790,25,2008,548,75,10524,537.5231338028168,72.2,0.7168392264114085
250800,25,2008,996,59,10510,642.3308367346941,72.8,0.6110715376004885
250820,25,2008,492,64,7463,777.7684673366833,76.1,0.6309862976529643
250830,25,2008,1649,179,25636,604.8008484408972,83.3,0.5915215628740204
250860,25,2008,620,45,11241,647.9617103694877,78.2,0.6851078339442502
250910,25,2008,2063,171,21110,663.3350394390886,70.4,0.6083014591301884
250915,25,2008,73,32,6384,612.5605263157901,78.7,0.5563654033041788
250920,25,2008,755,42,12840,442.9037029702993,76.1,0.5807951639153686
250933,25,2008,252,36,4296,564.4204225352113,77.5,0.6536325775104118
250937,25,2008,146,8,2673,539.2082229965158,68.5,0.707732149463559
250939,25,2008,276,33,5941,676.4179699248132,77.4,0.6181818181818182
250940,25,2008,685,74,12502,589.4317135207494,74.1,0.664905539545309
250960,25,2008,221,36,4466,522.6262878787886,76.2,0.5932579285872699
250970,25,2008,3743,246,30807,632.6452588383848,79.5,0.620199008200175
251000,25,2008,65,32,7245,655.8563898916975,76.5,0.5746463397884906
251020,25,2008,340,33,6461,417.6997257383994,73.3,0.7104266183495306
251030,25,2008,170,32,4042,558.0145845272211,84.9,0.49793672627235214
251050,25,2008,169,23,3585,608.8895431472089,86.9,0.5135060639470783
251060,25,2008,226,19,3057,540.7594699646645,83.9,0.6186411744622738
251065,25,2008,108,14,1283,647.2293203883495,86.1,0.46618933969769294
251070,25,2008,68,8,2183,444.12699669967,77.3,0.6069829901521934
251080,25,2008,4521,633,99977,719.4361768440516,85.2,0.5349590265706481
251090,25,2008,324,55,11945,556.0800753768859,77.6,0.5993722962083298
251100,25,2008,118,8,3849,564.2948717948715,80.3,0.59564750134336375
251130,25,2008,1182,95,16321,538.0575613747956,76.9,0.5091814302340618
251140,25,2008,1131,137,19238,785.0642007104784,82.6,0.5741096416616364
251150,25,2008,647,89,11610,643.4219411764678,74.6,0.6644924946390279
251160,25,2008,442,34,7142,612.9745930232561,72.3,0.6929359507092707
251180,25,2008,634,103,10522,477.9838990825711,76.7,0.6621477679868306
251190,25,2008,1021,102,16574,615.3510366826163,78.1,0.7449045521292217
251203,25,2008,202,17,4029,496.9442471042471,72.3,0.6196695095948828
251210,25,2008,1672,200,32424,721.4935790725311,80.4,0.5166453863162156
251220,25,2008,251,26,4001,589.1229285714285,82.6,0.6487678339818418
251250,25,2008,2141,224,39956,625.8075200964613,82.7,0.5790255785627284
251270,25,2008,1035,112,17203,506.7457887700533,75,0.6303605960641565
251272,25,2008,340,24,5739,678.2660493827163,65.7,0.5955601803676726
251274,25,2008,226,15,3495,611.9656040268459,75.5,0.807774716865626
251275,25,2008,189,27,4288,416.36815602837015,70.8,0.6609613130128956
251280,25,2008,707,47,8285,562.7244372990365,75.1,0.5154539987973542
